Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Cowpea(Lobia),2016,Kharif,Nagaland,0.0028514576360635347,0.0025261016837944015,0.691935416579749,0.0032825070250917256,0.0037404343148384144,0.2864938217734633
Ginger,2016,Kharif,Nagaland,0.020784137386944686,0.11554454714706341,0.691935416579749,0.023920324648201284,0.02725306143281572,1.0
Gram,2016,Rabi,Nagaland,0.0040361992412268535,0.002034003953185103,0.691935416579749,0.004645966447639505,0.005293821091401479,0.16128718073266687
Groundnut,2016,Kharif,Nagaland,0.005005533281815024,0.0031494254758995138,0.691935416579749,0.005761524156996778,0.006564773908589442,0.20107135202474058
Horse-gram,2016,Kharif,Nagaland,0.002689901962632173,0.0017387453148195232,0.691935416579749,0.003096580740198847,0.0035286088453070873,0.20519313555118993
Jowar,2016,Kharif,Nagaland,0.001397456575181279,0.0008201628843488317,0.691935416579749,0.0016091704610558157,0.0018340050890564706,0.18924362543504994
Jute,2016,Kharif,Nagaland,0.016529837986585492,0.019191811493762662,0.691935416579749,0.019024265812688807,0.02167499073515744,0.37553031922267727
Linseed,2016,Rabi,Nagaland,0.031285256159983205,0.01545186874113199,0.691935416579749,0.03600553316623841,0.041021716952351975,0.15913668497116598
Maize,2016,Kharif,Nagaland,0.3428184464267924,0.413493319773307,0.691935416579749,0.39453338586800657,0.44949183069859433,0.39031497745979055
Maize,2016,Rabi,Nagaland,0.02853880971165005,0.03444684114265093,0.691935416579749,0.03284478632305947,0.03742068397031942,0.3899864294332562
Masoor,2016,Rabi,Nagaland,0.011198500763350558,0.0055771076135720556,0.691935416579749,0.012888698411223802,0.014684750240623646,0.1612075328218119
Mesta,2016,Kharif,Nagaland,0.010121462940474814,0.0068565617131562335,0.691935416579749,0.011649189845271276,0.013272580443748133,0.21648323815122314
Moong(Green Gram),2016,Kharif,Nagaland,0.0024206425069132364,0.0015090997072018503,0.691935416579749,0.0027867035987107153,0.0031755663960882086,0.19888103230781218
Niger seed,2016,Kharif,Nagaland,0.17582373198990817,0.11994062020717315,0.691935416579749,0.2023475827170674,0.2305349036930459,0.21361591060064108
Niger seed,2016,Rabi,Nagaland,0.19079455772788104,0.11098444151008391,0.691935416579749,0.21957675178380753,0.2501640638696156,0.18924362543504994
Other  Rabi pulses,2016,Rabi,Nagaland,0.05384919854923006,0.04150024194805089,0.691935416579749,0.061973237622943836,0.07060667419689398,0.2492583861914229
Other Kharif pulses,2016,Kharif,Nagaland,0.057995794167301676,0.043009341655252734,0.691935416579749,0.06674534560186107,0.07604352791486471,0.237145918123297
Peas & beans (Pulses),2016,Kharif,Nagaland,0.012652501824232814,0.010465278404291093,0.691935416579749,0.014562034975259713,0.01659117946640559,0.2669123633740184
Peas & beans (Pulses),2016,Rabi,Nagaland,0.038770669028969626,0.025982760176170988,0.691935416579749,0.04462011769960847,0.050836297040636795,0.217200070137433
Potato,2016,Rabi,Nagaland,0.04027852198099567,0.24552396105866625,0.691935416579749,0.04635542969194201,0.052813334756262514,1.0
Ragi,2016,Kharif,Nagaland,0.0017744198131877896,0.0010498084919665046,0.691935416579749,0.0020429984591391996,0.0023282645179629005,0.1974103889482097
Rapeseed &Mustard,2016,Rabi,Nagaland,0.14755148913941987,0.09107088667809428,0.691935416579749,0.1698104828608136,0.19346544652506367,0.19963768824944958
Rice,2016,Kharif,Nagaland,1.0000000000000002,1.0,0.691935416579749,1.0,0.9999999999999998,0.47149619181578145
Rice,2016,Rabi,Nagaland,0.025846215154460686,0.04396073060109738,0.691935416579749,0.029746014908178155,0.03389025947813063,0.549989286420614
Sesamum,2016,Kharif,Nagaland,0.019491691999493792,0.007217433382269719,0.691935416579749,0.02243291436905825,0.025558457676565102,0.11953172167564476
Small millets,2016,Kharif,Nagaland,0.04738697161197559,0.03241283718946583,0.691935416579749,0.054536186227228674,0.06213365541564091,0.22078422967422495
Soyabean,2016,Kharif,Nagaland,0.13451933148262335,0.10304526478958721,0.691935416579749,0.15481242921278804,0.17637819198286997,0.24551493063579227
Sugarcane,2016,Kharif,Nagaland,0.023799843290996773,0.631164549279487,0.691935416579749,0.027390948632868357,0.031207136864067158,1.0
Sunflower,2016,Kharif,Nagaland,0.0018821235954753642,0.000984195461218598,0.691935416579749,0.002166949315734452,0.002469481497650452,0.16624526811160859
Sunflower,2016,Rabi,Nagaland,0.01195242723936358,0.004461686090857645,0.691935416579749,0.013756354407390571,0.015673269098436506,0.12143132632082372
Sweet potato,2016,Kharif,Nagaland,0.009529092137893153,0.04943941866854758,0.691935416579749,0.010967460133997386,0.0124958870554666,1.0
Tapioca,2016,Kharif,Nagaland,0.012814057497664176,0.1580289845563329,0.691935416579749,0.01474796126015259,0.016803004935936918,1.0
Urad,2016,Rabi,Nagaland,0.004413162479233365,0.002198036530054869,0.691935416579749,0.005079794445722889,0.005788080520307909,0.15895747697461352
Wheat,2016,Rabi,Nagaland,0.018199246612042898,0.020405652562598933,0.691935416579749,0.02094550408991522,0.023863853920314485,0.36249791679853244
other oilseeds,2016,Kharif,Nagaland,0.013083316953383111,0.004789751244597177,0.691935416579749,0.015057838401640723,0.017156047385155797,0.11827726589690621
Arhar/Tur,2016,Kharif,Punjab,0.03069288535740154,0.016075192533237102,0.13959697943176605,0.035323803454964525,0.04024502356407045,0.17797912394922014
Bajra,2016,Kharif,Punjab,0.00645953434269728,0.0022964560761767287,0.13959697943176605,0.007434860721032688,0.008471203134371386,0.10842082707216405
Barley,2016,Rabi,Punjab,0.044694377054786225,0.1033405234279528,0.13959697943176605,0.051437414812347364,0.058603230923452126,0.7398900077116037
Cotton(lint),2016,Kharif,Punjab,1.0000000000000002,1.0,0.13959697943176605,1.0,0.9999999999999998,0.834347546514426
Gram,2016,Rabi,Punjab,0.00861360998844877,0.007217433382269719,0.13959697943176605,0.00991387785293774,0.011295542728122413,0.276825124650008
Groundnut,2016,Kharif,Punjab,0.00645953434269728,0.007545498536009252,0.13959697943176605,0.007434860721032688,0.008471203134371386,0.3844011141649452
Guar seed,2016,Kharif,Punjab,0.17932410491425435,0.09415469912324588,0.13959697943176605,0.20637598555641312,0.23512445553289132,0.205260338525256
Maize,2016,Kharif,Punjab,0.6246792446733748,1.0,0.13959697943176605,0.7189127775777827,0.8190566665409162,0.7098152329473092
Masoor,2016,Rabi,Punjab,0.003766939785507918,0.0013122606149581308,0.13959697943176605,0.004336089306151373,0.004940778642182601,0.1069423612484527
Moong(Green Gram),2016,Kharif,Punjab,0.025846215154460686,0.013122606149581308,0.13959697943176605,0.029746014908178155,0.03389025947813063,0.15819584313711207
Peas & beans (Pulses),2016,Rabi,Punjab,0.016691393660016856,0.013778736457060372,0.13959697943176605,0.019210192097581683,0.021886816204688766,0.27105206768041007
Rapeseed &Mustard,2016,Rabi,Punjab,0.17070780233124838,0.14697318887531063,0.13959697943176605,0.19645991702879292,0.22382709715788723,0.28816642967557676
Rice,2016,Kharif,Punjab,1.0000000000000002,1.0,0.13959697943176605,1.0,0.9999999999999998,0.8016868924446445
Sesamum,2016,Kharif,Punjab,0.01615287474857898,0.0036087166911348595,0.13959697943176605,0.018590437814605423,0.02118073130625101,0.06071566316041186
Sugarcane,2016,Whole Year,Punjab,0.4738939494707705,1.0,0.13959697943176605,0.545381578344429,0.6213528949783443,1.0
Sunflower,2016,Rabi,Punjab,0.03123140426883941,0.03149425475899514,0.13959697943176605,0.035943557737940786,0.040951108462508205,0.3144203985092757
Urad,2016,Kharif,Punjab,0.011306204545638132,0.0036087166911348595,0.13959697943176605,0.013012649267819055,0.014825967220311199,0.1348360831224731
Wheat,2016,Rabi,Punjab,1.0000000000000002,1.0,0.13959697943176605,1.0,0.9999999999999998,0.9807156630618473
Arhar/Tur,2016,Kharif,Telangana,1.0000000000000002,0.856637168141593,0.26755392381826526,1.0,0.9999999999999998,0.14015856008783387
Arhar/Tur,2016,Rabi,Telangana,0.006938816173876986,0.0036677684188079753,0.26755392381826526,0.007986442032881562,0.00909961869398099,0.14355613250658278
Bajra,2016,Kharif,Telangana,0.01687449008990573,0.008933214136327475,0.26755392381826526,0.019420908553793616,0.022126885070157604,0.1754446110804109
Bajra,2016,Rabi,Telangana,0.07303662736376144,0.0386821622774283,0.26755392381826526,0.08405508272538809,0.09576447912823126,0.17322691234484391
Banana,2016,Kharif,Telangana,0.008500521017046818,0.2394711589721719,0.26755392381826526,0.009783729453512724,0.011147264899450485,1.0
Cashewnut,2016,Kharif,Telangana,0.009911440565014043,0.0025359436384065877,0.26755392381826526,0.011407485674910534,0.012997207333357408,0.07786586671546326
Castor seed,2016,Kharif,Telangana,0.23932588202666208,0.08597603484051933,0.26755392381826526,0.27542900776562834,0.31379643491682624,0.10612099128068125
Castor seed,2016,Rabi,Telangana,0.002506805532743296,0.0008923372181715289,0.26755392381826526,0.0028858642839869175,0.0032885399798382496,0.10283551180385304
Coriander,2016,Kharif,Telangana,0.00024502610470423196,6.561303074790654e-05,0.26755392381826526,0.0002828962954866128,0.0003229834063996711,0.11334904648453512
Coriander,2016,Rabi,Telangana,0.010223781533648009,0.003976149663323136,0.26755392381826526,0.011766943159036767,0.013406736574451307,0.123599742862267
Cotton(lint),2016,Kharif,Telangana,1.0000000000000002,1.0,0.26755392381826526,1.0,0.9999999999999998,0.4821112777799323
Cowpea(Lobia),2016,Kharif,Telangana,0.005694837488455501,0.0021225815446947764,0.26755392381826526,0.006554809639206395,0.0074685625785897705,0.10842082707216405
Cowpea(Lobia),2016,Rabi,Telangana,0.026384734065898557,0.01715780754057756,0.26755392381826526,0.03036576919115442,0.03459634437656839,0.2168416541443281
Dry chillies,2016,Kharif,Telangana,0.5905963827684718,1.0,0.26755392381826526,0.679688529008215,0.7743685533187906,0.6581472751898277
Dry chillies,2016,Rabi,Telangana,0.07890648349843425,0.26646764047339805,0.26755392381826526,0.09081040440982936,0.10346080452120282,1.0
Garlic,2016,Rabi,Telangana,0.001025878526289147,0.0014795738433652924,0.26755392381826526,0.0011815400058021942,0.0013468065091344183,0.5401328475958718
Ginger,2016,Kharif,Telangana,0.010649211473683928,0.04532876229219123,0.26755392381826526,0.012256549042588013,0.013964543644217134,1.0
Ginger,2016,Rabi,Telangana,0.0002073297809035809,0.0008923372181715289,0.26755392381826526,0.00023951349567827445,0.0002735574635090281,1.0
Gram,2016,Rabi,Telangana,0.5462224244659912,0.43232754024949355,0.26755392381826526,0.6286207760909709,0.7161871576875194,0.26116164109479734
Groundnut,2016,Kharif,Telangana,0.1436418418423809,0.1692717773749867,0.26755392381826526,0.16531106676640595,0.18833927016240556,0.4479516767979481
Groundnut,2016,Rabi,Telangana,0.7561694072791602,0.9526323127773176,0.26755392381826526,0.8702381808520968,0.9914614161924633,0.39364577408253204
Horse-gram,2016,Kharif,Telangana,0.0018982791628185003,0.00044288795754836914,0.26755392381826526,0.00218554194422374,0.0024906640446035844,0.07800667304071066
Horse-gram,2016,Rabi,Telangana,0.00705190514527894,0.0016403257686976635,0.26755392381826526,0.008116590432306578,0.00924789652265292,0.07108956502345301
Jowar,2016,Kharif,Telangana,0.33357207671740413,0.17912357394178485,0.26755392381826526,0.38389220482930414,0.43736835299241805,0.16569192428479837
Jowar,2016,Rabi,Telangana,0.14975941667631515,0.10859284653932272,0.26755392381826526,0.17235147542101628,0.19636039460865848,0.23198114417913207
Maize,2016,Kharif,Telangana,1.0000000000000002,1.0,0.26755392381826526,1.0,0.9999999999999998,0.651379187065419
Maize,2016,Rabi,Telangana,0.8907883647603995,1.0,0.26755392381826526,1.0,0.9999999999999998,1.0
Moong(Green Gram),2016,Kharif,Telangana,0.725382281112257,0.26934477187169376,0.26755392381826526,0.8348068284943438,0.9510945425487768,0.1278708664186982
Moong(Green Gram),2016,Rabi,Telangana,0.05935824701323949,0.03265888605477048,0.26755392381826526,0.068313323937791,0.07782992270791224,0.17931417602535737
Onion,2016,Kharif,Telangana,0.033132376026215105,0.30475940521787626,0.26755392381826526,0.038131290356846995,0.04344358815399349,1.0
Onion,2016,Rabi,Telangana,0.05074194443023353,1.0,0.26755392381826526,0.058397255410170795,0.06653256433290813,1.0
Potato,2016,Kharif,Telangana,0.00019655940267482343,0.0013286638726451073,0.26755392381826526,0.00022711841001874918,0.00025943576554027296,1.0
Potato,2016,Rabi,Telangana,0.017186831058539697,0.1062176548262485,0.26755392381826526,0.01978036603791985,0.022536414311251505,1.0
Ragi,2016,Kharif,Telangana,0.004510095883292182,0.0031855126428108624,0.26755392381826526,0.005191350216658616,0.005915175802026705,0.21571520393660645
Ragi,2016,Rabi,Telangana,0.001591323383298913,0.0011187021742518064,0.26755392381826526,0.0018322820029272704,0.0020881956524940633,0.21832011996803938
Rice,2016,Kharif,Telangana,1.0000000000000002,1.0,0.26755392381826526,1.0,0.9999999999999998,0.6366602385518898
Rice,2016,Rabi,Telangana,1.0000000000000002,1.0,0.26755392381826526,1.0,0.9999999999999998,0.7067066637340147
Safflower,2016,Kharif,Telangana,2.423335101470426e-05,1.6403257686976634e-05,0.26755392381826526,2.8797039466345016e-05,3.3488598040190756e-05,0.1971287764948437
Safflower,2016,Rabi,Telangana,0.02349827270059156,0.009487644246147285,0.26755392381826526,0.02704388623440165,0.030811729320942016,0.14412303879321586
Sesamum,2016,Kharif,Telangana,0.01759610543123248,0.0014369253733791533,0.26755392381826526,0.020251379292981805,0.023073038834064197,0.029678832548780926
Sesamum,2016,Rabi,Telangana,0.09491665073548221,0.04645730642105522,0.26755392381826526,0.10923569924271366,0.12445270855175733,0.15913668497116598
Small millets,2016,Kharif,Telangana,0.004580103341779105,0.002621240578378866,0.26755392381826526,0.0052719182734455305,0.006006966838823615,0.18595814576109296
Small millets,2016,Rabi,Telangana,2.692594557189362e-06,3.280651537395327e-06,0.26755392381826526,4.006868147294495e-06,5.2452021026804796e-06,0.1971287764948437
Soyabean,2016,Kharif,Telangana,1.0000000000000002,1.0,0.26755392381826526,1.0,0.9999999999999998,0.2504943524736989
Soyabean,2016,Rabi,Telangana,0.00017501864621730854,0.00010498084919665046,0.26755392381826526,0.00020232823869969867,0.0002311923696027627,0.19417184484742103
Sugarcane,2016,Kharif,Telangana,0.15809030423625903,1.0,0.26755392381826526,0.18193907417865907,0.20728352798749058,1.0
Sunflower,2016,Kharif,Telangana,0.0051186222532169775,0.00235878845538724,0.26755392381826526,0.005891672556421794,0.006713051737261371,0.16992500533855526
Sunflower,2016,Rabi,Telangana,0.026605526819588086,0.029082975879009574,0.26755392381826526,0.030619868447174688,0.034885839184927867,0.3511708346141878
Sweet potato,2016,Rabi,Telangana,0.0010689600392041767,0.005485249370524987,0.26755392381826526,0.0012311203484402953,0.001403293301009439,1.0
Tobacco,2016,Kharif,Telangana,0.013993413913713115,0.023227012884758914,0.26755392381826526,0.016105223139870607,0.018349330863515603,0.6178015855348401
Tobacco,2016,Rabi,Telangana,0.0215649898085296,0.038819949641998905,0.26755392381826526,0.024818968358516866,0.028276884535550467,0.7681956782635315
Turmeric,2016,Kharif,Telangana,0.2723047801631174,1.0,0.26755392381826526,0.3133827600550947,0.35703707409715446,1.0
Turmeric,2016,Rabi,Telangana,4.577410747221915e-05,0.00017715518301934764,0.26755392381826526,5.3587210785395534e-05,6.173199397770103e-05,1.0
Urad,2016,Kharif,Telangana,0.22229252885788217,0.11080728632706456,0.26755392381826526,0.25582617979508915,0.29146296957923995,0.1629597886347804
Urad,2016,Rabi,Telangana,0.05871202431951404,0.029558670351931896,0.26755392381826526,0.0675696187982195,0.07698262082978694,0.16172773378168762
Wheat,2016,Rabi,Telangana,0.02912579532511733,0.02431946984671156,0.26755392381826526,0.033520318491503595,0.03819031650961657,0.2412011387528175
Arhar/Tur,2016,Kharif,Tripura,0.028808069167368985,0.012374617599055173,0.9070048813050192,0.0331546634645476,0.037773726419538294,0.13971502034072047
Cotton(lint),2016,Kharif,Tripura,0.0046824219349523005,0.004455124787782854,0.9070048813050192,0.005389671587211021,0.006141122969526788,0.3057960145376263
Cowpea(Lobia),2016,Kharif,Tripura,0.020924152303918534,0.008122893206590829,0.9070048813050192,0.02408146076177511,0.027436643506409533,0.12566959501546285
Gram,2016,Rabi,Tripura,0.0013436046840374918,0.000492097730609299,0.9070048813050192,0.0015471950327581895,0.001763396599212695,0.11901649880876189
Groundnut,2016,Kharif,Tripura,0.004483169937720288,0.003579190827298302,0.9070048813050192,0.005160362502509803,0.005879871557104818,0.25725305332577103
Groundnut,2016,Rabi,Tripura,0.005382496519821535,0.005196552035234198,0.9070048813050192,0.006195352155080163,0.007059033337495872,0.31368116559742004
Jowar,2016,Kharif,Tripura,0.0036753915705634794,0.0017912357394178485,0.9070048813050192,0.004230731078045408,0.004820744209448183,0.1569637882840193
Jute,2016,Kharif,Tripura,0.0031745689829262578,0.017613818104275508,0.9070048813050192,0.0036543595948774835,0.004164085253901068,1.0
Linseed,2016,Rabi,Tripura,0.0008050857725996192,0.0003444684114265093,0.9070048813050192,0.0009274407497819264,0.001057311700774938,0.136863693338669
Maize,2016,Kharif,Tripura,0.06567507384440573,0.054485060733061585,0.9070048813050192,0.07558304167710257,0.08611229856658713,0.27277694447474
Maize,2016,Rabi,Tripura,0.013460280191389623,0.012751892525855636,0.9070048813050192,0.015491666399724107,0.017650306814062225,0.3075208913319562
Masoor,2016,Rabi,Tripura,0.020461026040081962,0.008316451647297154,0.9070048813050192,0.023548472078415525,0.026829410493753064,0.13158345831030815
Mesta,2016,Kharif,Tripura,0.0031368726591256067,0.016275312277018218,0.9070048813050192,0.003610976795069145,0.004114659311010425,1.0
Moong(Green Gram),2016,Kharif,Tripura,0.01199550875227861,0.004048323997145833,0.9070048813050192,0.013805934750028672,0.015729755890311527,0.10842082707216405
Moong(Green Gram),2016,Rabi,Tripura,0.00645953434269728,0.00240799822844817,0.9070048813050192,0.007434860721032688,0.008471203134371386,0.12098778657371033
Other  Rabi pulses,2016,Rabi,Tripura,0.002959161418351109,0.001535344919501013,0.9070048813050192,0.003406457881686978,0.0038816512945259655,0.16755946002061714
Other Kharif pulses,2016,Kharif,Tripura,0.00012116675507352128,7.217433382269719e-05,0.9070048813050192,0.00014035281040207235,0.00016058387975898702,0.190426398094019
Peas & beans (Pulses),2016,Rabi,Tripura,0.017229912571454727,0.00923831472930524,0.9070048813050192,0.019829946380557947,0.022592901103126523,0.17125562457989546
Rapeseed &Mustard,2016,Rabi,Tripura,0.04038622576328325,0.02030067171340228,0.9070048813050192,0.04647938054853726,0.05295455173595007,0.1611527747845347
Rice,2016,Autumn,Tripura,0.20536687947138985,0.3332288992593929,0.9070048813050192,0.2363473026811452,0.26927072122134127,0.5021855581206143
Rice,2016,Kharif,Tripura,0.09070004765892366,0.05967505146522099,0.9070048813050192,0.10438302320700951,0.11892406379698969,0.20871009211391578
Rice,2016,Summer,Tripura,0.38706854537964236,0.7595003567708547,0.9070048813050192,0.44545859530016607,0.5075108268032248,0.6199700020762834
Rice,2016,Winter,Tripura,0.8091219718408461,1.0,0.9070048813050192,0.9311786194971527,0.9999999999999998,0.601982001221129
Sesamum,2016,Kharif,Tripura,0.03010051455481988,0.010747414436507091,0.9070048813050192,0.03464207374369063,0.039468330175788914,0.11655238910257634
Small millets,2016,Kharif,Tripura,0.0018928939737041215,0.0009251437335454822,0.9070048813050192,0.0021793444013939777,0.002483603195619207,0.15794943216649351
Soyabean,2016,Rabi,Tripura,0.0016128641397564279,0.0008660920058723663,0.9070048813050192,0.001857072174246321,0.0021164390484315733,0.16928433681494703
Sugarcane,2016,Whole Year,Tripura,0.004423932857462122,0.1446767327991339,0.9070048813050192,0.005092189531382414,0.005802202218276664,1.0
Urad,2016,Kharif,Tripura,0.013944947211683708,0.004907854699943409,0.9070048813050192,0.016049445254402744,0.018285783222656206,0.11137775871958668
Urad,2016,Rabi,Tripura,0.006728793798416216,0.003178951339736072,0.9070048813050192,0.00774473786252082,0.008824245583590264,0.15031069207731831
Wheat,2016,Rabi,Tripura,0.0010743452283185555,0.0015090997072018503,0.9070048813050192,0.001237317891270058,0.0014103541499938166,0.44477180196649113
Arhar/Tur,2016,Kharif,Uttar Pradesh,1.0000000000000002,1.0,0.2770244899662063,1.0,0.9999999999999998,0.20742327922354578
Bajra,2016,Kharif,Uttar Pradesh,1.0000000000000002,1.0,0.2770244899662063,1.0,0.9999999999999998,0.28916327402087383
Banana,2016,Summer,Uttar Pradesh,0.018177705855585383,0.611556095040475,0.2770244899662063,0.020920713918596172,0.023835610524376973,1.0
Barley,2016,Rabi,Uttar Pradesh,0.9153986790131102,1.0,0.2770244899662063,1.0,0.9999999999999998,0.5476763088421174
Coriander,2016,Rabi,Uttar Pradesh,0.037704401584322644,0.011980939414567734,0.2770244899662063,0.04339300421931547,0.04943824894173004,0.10512554004444766
Cotton(lint),2016,Kharif,Uttar Pradesh,0.030342848064966923,0.006620354802463769,0.2770244899662063,0.03492096317102995,0.0397860683800859,0.07042873554848632
Dry chillies,2016,Kharif,Uttar Pradesh,0.07104949258055569,0.039925529210101125,0.2770244899662063,0.08176818942120569,0.09315902585299593,0.1839778567019522
Garlic,2016,Rabi,Uttar Pradesh,0.18929208996496935,0.7333765285785757,0.2770244899662063,0.21784763733430376,0.2481940870029742,1.0
Ginger,2016,Kharif,Uttar Pradesh,0.004930140634213722,0.012322127174456847,0.2770244899662063,0.0056747585573801015,0.006465922022808156,0.8054118583066839
Gram,2016,Rabi,Uttar Pradesh,1.0000000000000002,1.0,0.2770244899662063,1.0,0.9999999999999998,0.24388066092951782
Groundnut,2016,Kharif,Uttar Pradesh,0.5062750916155297,0.2788750645878272,0.2770244899662063,0.5826474033797917,0.6638097799214067,0.18409823023525837
Guar seed,2016,Kharif,Uttar Pradesh,0.009857588673870255,0.004304214817062669,0.2770244899662063,0.011345510246612907,0.012926598843513633,0.14440418424851037
Jowar,2016,Kharif,Uttar Pradesh,0.9850722557749422,0.6004248443740927,0.2770244899662063,1.0,0.9999999999999998,0.20477183961808743
Linseed,2016,Rabi,Uttar Pradesh,0.1743751161181403,0.05713254652373962,0.2770244899662063,0.20068044369586127,0.22863553531624836,0.09971997073712019
Maize,2016,Kharif,Uttar Pradesh,1.0000000000000002,1.0,0.2770244899662063,1.0,0.9999999999999998,0.3425720079941534
Maize,2016,Rabi,Uttar Pradesh,0.06634283729458869,0.11325137172242408,0.2770244899662063,0.07635153698799314,0.08698784384064995,0.5204929805313377
Maize,2016,Summer,Uttar Pradesh,0.3604226296416964,0.41191204573228246,0.2770244899662063,0.4147931533785006,0.47257374602852464,0.3715537559319098
Masoor,2016,Rabi,Uttar Pradesh,1.0000000000000002,1.0,0.2770244899662063,1.0,0.9999999999999998,0.18590557821878018
Moong(Green Gram),2016,Kharif,Uttar Pradesh,0.23855579998330592,0.06022620092350341,0.2770244899662063,0.27454275914097226,0.3127867335120602,0.09234981998582066
Moong(Green Gram),2016,Summer,Uttar Pradesh,0.2562999981151838,0.11008554298883759,0.2770244899662063,0.29496366276504016,0.33605223091558434,0.13013579385792415
Onion,2016,Rabi,Uttar Pradesh,0.05668180802339327,0.48096319929137926,0.2770244899662063,0.06523314515139898,0.07432068076267659,1.0
Onion,2016,Summer,Uttar Pradesh,0.06900850590620616,0.5687731183413026,0.2770244899662063,0.07941932068872565,0.09048296408791684,1.0
Peas & beans (Pulses),2016,Rabi,Uttar Pradesh,1.0000000000000002,1.0,0.2770244899662063,1.0,0.9999999999999998,0.26369349351363897
Potato,2016,Rabi,Uttar Pradesh,1.0000000000000002,1.0,0.2770244899662063,1.0,0.9999999999999998,1.0
Rapeseed &Mustard,2016,Rabi,Uttar Pradesh,1.0000000000000002,1.0,0.2770244899662063,1.0,0.9999999999999998,0.22982586962183135
Rice,2016,Kharif,Uttar Pradesh,1.0000000000000002,1.0,0.2770244899662063,1.0,0.9999999999999998,0.46656438820799606
Rice,2016,Summer,Uttar Pradesh,0.14028686902412296,0.24337185365013492,0.2770244899662063,0.16144999758346382,0.18394036124513835,0.48969107242236004
Sannhamp,2016,Kharif,Uttar Pradesh,0.012674042580690329,0.001807638997104825,0.2770244899662063,0.014586825146578762,0.0166194228623431,0.04694128990283466
Sesamum,2016,Kharif,Uttar Pradesh,1.0000000000000002,0.1906813093080286,0.2770244899662063,1.0,0.9999999999999998,0.04220347894983892
Small millets,2016,Kharif,Uttar Pradesh,0.04936333601695258,0.01831587753327811,0.2770244899662063,0.05681068444575156,0.06472498699290746,0.1017325293827156
Small millets,2016,Summer,Uttar Pradesh,0.00043350772370748735,0.0002460488653046495,0.2770244899662063,0.0004998102945283049,0.000570113120852886,0.18924362543504994
Soyabean,2016,Kharif,Uttar Pradesh,0.05664949688870699,0.02323029353629631,0.2770244899662063,0.06519595989442041,0.07427831566877031,0.1364737682819291
Sugarcane,2016,Kharif,Uttar Pradesh,1.0000000000000002,1.0,0.2770244899662063,1.0,0.9999999999999998,1.0
Sunflower,2016,Summer,Uttar Pradesh,0.017903061210752066,0.012837189465827913,0.2770244899662063,0.02060463923427828,0.02347550722617372,0.22927593080037753
Sweet potato,2016,Kharif,Uttar Pradesh,0.08444784309712997,0.5744486455009965,0.2770244899662063,0.0971876759816551,0.11072641812612732,1.0
Tobacco,2016,Rabi,Uttar Pradesh,0.14135852165788435,0.38458749907731676,0.2770244899662063,0.16268330860658659,0.18534547019302947,0.8601385613734585
Tobacco,2016,Summer,Uttar Pradesh,0.005931785809488165,0.0071091718815356735,0.2770244899662063,0.0068275015237159505,0.007779239933902384,0.38957574454793487
Turmeric,2016,Rabi,Uttar Pradesh,0.006168734130520829,0.004960345124541734,0.2770244899662063,0.007100193408225507,0.008089917289214998,0.24708860078775566
Urad,2016,Kharif,Uttar Pradesh,1.0000000000000002,1.0,0.2770244899662063,1.0,0.9999999999999998,0.11573889541506975
Urad,2016,Summer,Uttar Pradesh,0.2646147301077845,0.1051612850312072,0.2770244899662063,0.3045326688941936,0.3469541817474633,0.13287711590605558
Wheat,2016,Rabi,Uttar Pradesh,1.0000000000000002,1.0,0.2770244899662063,1.0,0.9999999999999998,0.7015156060186933
Arhar/Tur,2016,Kharif,Uttarakhand,0.013395657922017077,0.007391307913751671,0.5338562309649966,0.015417295885766956,0.017565576626249694,0.14232697662927715
Barley,2016,Rabi,Uttarakhand,0.10680714830003042,0.08077620215374774,0.5338562309649966,0.12291987381082954,0.14004306310926298,0.26627548583391086
Garlic,2016,Whole Year,Uttarakhand,0.02055795944414078,0.07698048832498135,0.5338562309649966,0.023660027849351253,0.02695650577547186,1.0
Gram,2016,Rabi,Uttarakhand,0.003998502917426203,0.0019618296193624056,0.5338562309649966,0.004602583647831167,0.005244395148510836,0.13542746945195763
Groundnut,2016,Kharif,Uttarakhand,0.005032459227386918,0.0039827109663979265,0.5338562309649966,0.005792511871145592,0.006600078153511329,0.25547889433731746
Horse-gram,2016,Kharif,Uttarakhand,0.06333790176876536,0.031284293060601834,0.5338562309649966,0.0728933080889856,0.08304789010736725,0.16397530048382522
Linseed,2016,Rabi,Uttarakhand,0.00013193713330227874,3.280651537395327e-05,0.5338562309649966,0.00015274789606159762,0.00017470557772774213,0.04993928997965081
Maize,2016,Kharif,Uttarakhand,0.11681282967454609,0.12023259819400134,0.5338562309649966,0.1344349083885285,0.15316212052223652,0.30949217909690463
Maize,2016,Summer,Uttarakhand,0.00048197442573689585,0.0004363266544735785,0.5338562309649966,0.0005555881799961687,0.000633660761712284,0.3361045639237085
Masoor,2016,Rabi,Uttarakhand,0.05541628858151427,0.02515275533720997,0.5338562309649966,0.06377672258640477,0.07266138125134786,0.14602693217205626
Moong(Green Gram),2016,Kharif,Uttarakhand,0.00019655940267482343,5.905172767311588e-05,0.5338562309649966,0.00022711841001874918,0.00025943576554027296,0.06570959209923831
